review_id,debate_section_id,question_date,to_minister_or_department,answer_status,grouped_answer,referred_or_direct_reply,embedded_table_count,section_heading,answer_text,source_xml_url,human_topic_tags_json,human_answer_characteristics_json,human_missing_topic_notes,reviewer_notes
WPQG069,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-24/writtens/dbsect_515,2026-02-24,Social,ministerial_reply_present,False,False,0,Social Welfare Benefits,Minister for Social Protection (Deputy Dara Calleary) The information requested by the Deputy is provided below in tabular format. Electricity,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-24/writtens/mul@/dbsect_515.xml,,,,
WPQG070,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-24/writtens/dbsect_661,2026-02-24,Children,ministerial_reply_present,True,True,0,Child and Family Agency,"Minister for Children, Disability and Equality As this question relates to operational information held by Tusla, the Child and Family Agency, the question has been referred to the Agency to reply directly to the Deputy.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-02-24/writtens/mul@/dbsect_661.xml,,,,
WPQG071,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-18/writtens/dbsect_1755,2026-03-18,Health,ministerial_reply_present,False,True,0,Hospital Staff,Minister for Health As this is a service matter we have asked the HSE to respond directly to the Deputy.,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-18/writtens/mul@/dbsect_1755.xml,,,,
WPQG072,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-24/writtens/dbsect_687,2026-03-24,Health,ministerial_reply_present,False,True,0,Departmental Correspondence,"Minister for Health Under the Health Act 2004, the Health Service Executive (HSE) is required to manage and deliver, or arrange to be delivered on its behalf, health and personal social services. The Minister for Health is prohibited from directing the HSE to provide a treatment or a personal service to any individual or to confer eligibility on any individual. In relation to the particular query raised, as this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-03-24/writtens/mul@/dbsect_687.xml,,,,
WPQG073,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/dbsect_1439,2026-04-14,Justice,ministerial_reply_present,True,False,0,Departmental Funding,"Minister for Justice, Home Affairs and Migration [Attachment omitted]",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/mul@/dbsect_1439.xml,,,,
WPQG074,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/dbsect_1661,2026-04-14,Agriculture,ministerial_reply_present,False,True,0,Grant Payments,"Minister of State at the Department of Agriculture, Food and the Marine (Deputy Timmy Dooley) This matter is being examined and a comprehensive reply will be issued directly to the Deputy as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/mul@/dbsect_1661.xml,,,,
WPQG075,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/dbsect_2583,2026-04-14,Health,reply_not_received,False,False,0,Health Services,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-14/writtens/mul@/dbsect_2583.xml,,,,
WPQG076,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-21/writtens/dbsect_711,2026-04-21,Health,ministerial_reply_present,False,True,0,Disability Issues,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-21/writtens/mul@/dbsect_711.xml,,,,
WPQG077,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-22/writtens/dbsect_173,2026-04-22,Agriculture,unresolved_structure,False,False,0,Forestry Sector,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-22/writtens/mul@/dbsect_173.xml,,,,
WPQG078,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-28/writtens/dbsect_594,2026-04-28,Justice,ministerial_reply_present,True,False,0,Family Law Cases,"Minister for Justice, Home Affairs and Migration I propose to take Questions Nos. 843, 844 and 845 together. As part of the Family Justice Strategy, my Department undertook both a public consultation and independent research on the topic of parental alienation. The findings of both were analysed, and arising from this, Departmental officials developed a policy paper on how to address the issue. Both the paper and the report recognise that parental alienation is a highly contested and divisive concept. While there is little concrete information on the exact extent of accusations of parental alienation within the Irish courts, the research report found that, similar to other courts internationally, there appears to be increasing claims of parental alienation in family law proceedings. It appears to arise particularly in custody and access disputes and in cases where allegations of domestic, sexual and gender-based violence feature. Despite the highly contested nature of the concept, there was consensus in the public consultation that the means to address parental alienation lie in improvements to the Irish family courts and family justice system. Reflecting this, the policy paper puts forward six recommendations to address the issue of parental alienation, which are also linked to actions in the Family Justice Strategy. They centre on progressing elements of family justice reform, building the system’s capacity to adequately hear the voice of children, and improve the knowledge, skills and experience of all those involved in order to make the best determinations in relation to each case on its own merits. This is especially important in high-conflict cases, in which allegations of parental alienation can often arise. Ensuring that children’s voices are heard and their best interests given paramount consideration are not just critical aspects of family law, they are constitutional requirements. One of the recommendations in the Parental Alienation Policy Paper was to undertake a review of expert reports in family law, this was also committed to in the Family Justice Strategy 2022-2025. Further to this, the Programme for Government commits to ensuring proper regulation and funding for Voice of the Child and Welfare Reports, giving children a voice in legal proceedings that affect them. On 13 June 2024, my Department published a wide-ranging review of the role of expert reports in the family law process. The Review sets out 20 ambitious recommendations for reform, the implementation of which will, amongst other things, promote consistency and common standards in hearing the voice of the child and safeguarding their best interests. The Review recognises the concerns around regulation and cost and puts forward several recommendations to address them including: • produce guidelines on the commissioning, content and use of expert welfare reports; • develop a voice of the child report template and guidelines and pilot the role of Children’s Court Advocate; • develop cost controls for expert reports and review the fees specified for Voice of the Child reports in the Guardianship of Infants Act 1964 (Child’s Views Experts) Regulations 2018; and, • establish a panel of assessors with a structure to oversee its management. Significant progress has been made in advancing these recommendations: On 16 April 2026, Judicial Guidelines on the Commissioning, Preparation, Content and Usage of Expert Reports in Family Law Proceedings were published. A cross-jurisdictional committee of Judges chaired by Ms Justice Nuala Jackson prepared the guidelines. These guidelines are intended to promote consistency and best practice in the use of welfare reports in private family law proceedings in Ireland. They clarify the role and duties of an expert, the process of compiling a report and what a report should contain, releasing reports to the parties and the complaints mechanism, among other things. In October 2024, my Department established a Voice of the Child Working Group with membership comprising both statutory and voluntary stakeholders in the family justice system. The group was set up in line with the commitment in Goal One of the Family Justice Strategy, that of “supporting children”. The group is taking forward some of the recommendations in the Review of Expert Reports, including the development of a Voice of the Child report template and guidelines and the development of the Children’s Court Advocate Pilot Project. The aim of the Voice of the Child Report Template and Guidelines is to ensure consistency of approach by experts in supporting children to have their voices heard. The Working Group has made significant progress on drafting the template and guidelines and they are expected to be published in the coming months. The Children’s Court Advocate Pilot Project will be established in two locations, Waterford and Clonmel in the coming months. The pilot will test a new way of hearing the voice of children in private family law cases and will provide regulation of assessors and consistency of practice. It will be a free service for children and their families. Running alongside the Pilot Project will be a comprehensive evaluation to assess its effectiveness in achieving its aim of improving how the voice of the child is heard and considered in private family law proceedings. Officials in my Department are currently undertaking a preliminary scoping exercise to progress work on cost controls and establishing a panel of family law assessors. The panel will address a number of issues identified in the Review of the Role of Expert Reports in the Family Law Process, including lack of regulation of experts and lack of adequate training or accreditation. Once fully implemented, the recommendations in the Review of Expert Reports will improve the quality of expert reports in family law proceedings, standardising practises relating to how they are developed in situations where they are required.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-04-28/writtens/mul@/dbsect_594.xml,,,,
WPQG079,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-06/writtens/dbsect_685,2026-05-06,Health,ministerial_reply_present,False,True,0,Health Service Executive,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-06/writtens/mul@/dbsect_685.xml,,,,
WPQG080,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-06/writtens/dbsect_698,2026-05-06,Health,ministerial_reply_present,False,True,0,Departmental Data,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-06/writtens/mul@/dbsect_698.xml,,,,
WPQG081,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-06/writtens/dbsect_848,2026-05-06,Health,ministerial_reply_present,False,True,0,Departmental Data,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-06/writtens/mul@/dbsect_848.xml,,,,
WPQG082,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_191,2026-05-12,Transport,ministerial_reply_present,True,True,0,Traffic Management,"Minister for Transport As Minister for Transport, I have responsibility for overall policy and exchequer funding in relation to the National Roads Programme. Under the Roads Acts 1993-2015 and in line with the National Development Plan (NDP), the operation and management of individual national roads is a matter for Transport Infrastructure Ireland (TII), in conjunction with the local authorities concerned. This is also subject to the Infrastructure Guidelines and the necessary statutory approvals. In this context, TII is best placed to advise you in relation to the N72 and N20 in Mallow town. Noting the above position, I have referred your question to TII for a direct reply. Please advise my private office if you do not receive a reply within 10 working days. The consideration of traffic management options on regional and local roads is a matter for Cork County Council as the statutory road authority for its area.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_191.xml,,,,
WPQG083,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_337,2026-05-12,Enterprise,unresolved_structure,False,False,0,Departmental Bodies,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_337.xml,,,,
WPQG084,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/dbsect_697,2026-05-12,Children,ministerial_reply_present,False,False,0,Childcare Services,"Minister for Children, Disability and Equality When first introduced in 2022, Core Funding had an annual allocation of €259 million, of which €210.8 million was entirely new funding to the sector. That annual allocation has increased each year since and exceeds €390 million for year 4 of the Scheme, which started in September. This represents an increase of over 50% in Core Funding in three years. The allocation for Core Funding for year 5 of the Scheme will increase again - by 23% to over €480 million. This will support a range of important priorities, including maintaining fees at 2021 levels in Year 5, supporting further improvements in pay to staff, and supporting services in adhering to fee management conditions – ensuring affordability for families and sustainability and stability for staff. Uptake of Core Funding remains strong. As of 4 May 2026, there were 4,633 services signed up to the fourth year of Core Funding which represents 93% uptake by eligible services. This is the highest number of Partner Services in Core Funding at any point since the scheme was launched in 2022. I am encouraged by this rate of participation; it shows the vast majority of families will continue to benefit from the scheme’s fee management conditions. I am aware that a small number of services have regrettably chosen to withdraw from Core Funding. The State is providing Core Funding to promote the interests of children and their families and workers in a privately delivered sector. The Department, through the local Childcare Committees (CCCs), engages directly with any such service to highlight the benefits of staying in Core Funding, not only for their service but also for the families who avail of them. I remain hopeful that these providers may reconsider their decision. Core Funding is a supply-side grant to early learning and childcare providers towards their operating costs. It is designed to promote affordability for parents and sustainability for providers through increased funding to the sector, paid on a consistent and equitable basis. As Core Funding is an optional scheme, providers have the autonomy to withdraw from or choose not to participate in the scheme. Participation in Core Funding is optional, but it remains open to all Tulsa-registered providers, subject to their agreement to the terms and conditions of the Core Funding Agreement. It is a matter for providers to decide whether they wish to sign up to Core Funding and benefit from the significant financial supports it offers to providers and the certainty it gives to parents through the associated fee management measures. The Department has a list of all Core Funding Partner Services which is updated regularly on the Department’s website under How to Find a Partner Service. Regardless of whether the early learning and childcare service which their child attends is participating in Core Funding, both the Early Childhood Care and Education (ECCE) programme and the National Childcare Scheme (NCS) are currently available to parents. The Local Childcare Committee can provide contact information for parents should they need help to secure alternative places. Parents/guardians can also use the following website to find Core Funding Partner Services in their area at https://www.ncs.gov.ie/en/childcare-search/ The National Childcare Scheme (NCS) provides financial support to help parents reduce the cost of early learning and childcare in the form of a subsidy paid directly to the childcare provider. Subsidies are available for children aged between 24 weeks and 15 years of age. The minimum rate available to all families in Ireland is €2.14 per hour, which is available for up to 45 weekly hours. Depending on the child's age and the family's income, an additional income assessed subsidy may be available to provide additional support. Effective September 2026, the NCS income thresholds will increase significantly, expanding eligibility for subsidies. The lower income threshold rises to €34,000 (from €26,000), allowing more families to access maximum subsidies, while the upper threshold increases to €68,000 (from €60,000). This also means that most families currently receiving an income assessed award will see an increase in their subsidy due to positive tapering effects. All Tusla registered providers are eligible to offer the National Childcare Scheme and avail of the supports the subsidy provides. Services are eligible for the same NCS supports irrespective of if they are a Partner Service with Core Funding or not.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-12/writtens/mul@/dbsect_697.xml,,,,
WPQG085,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-14/writtens/dbsect_454,2026-05-14,Health,ministerial_reply_present,True,True,0,National Treatment Purchase Fund,"Minister for Health I propose to take Questions Nos. 567 to 575, inclusive, 577 and 579 to 581, inclusive, together. As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-14/writtens/mul@/dbsect_454.xml,,,,
WPQG086,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-19/writtens/dbsect_403,2026-05-19,Housing,ministerial_reply_present,True,False,0,Departmental Bodies,"Minister for Housing, Local Government and Heritage In January 2026, the Government launched the new Housing Infrastructure Investment Fund (HIIF) to support direct investment in the critical infrastructure needed to unlock housing delivery in towns and cities across the country. The HIIF is a multiannual €1 billion fund and will be managed by the Housing Activation Office in my Department. It represents the largest housing infrastructure investment announced by the State in many years. The fund is designed to address infrastructure barriers that are preventing or delaying housing development, particularly in locations where housing can be delivered at scale and at pace. Call 1 of the HIIF opened for applications from local authorities and the Land development Agency (LDA) on 21 January 2026 and closed on Friday 27 February 2026. Applications have been received from local authorities across the country, including Kerry County Council, and from the LDA. I can confirm that 7 funding applications have been received from Kerry Council and confirmation of receipt of these applications issued to the council on 6 March. The Housing Activation Office team is actively reviewing all applications received against the scheme criteria and recommendations will be brought forward shortly in accordance with the governance arrangements for the fund. As this process is ongoing I am not in position to comment on any specific applications.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-19/writtens/mul@/dbsect_403.xml,,,,
WPQG087,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/dbsect_1064,2026-05-26,Health,ministerial_reply_present,False,False,0,Health Promotion,Minister for Health As this is a service-level query it has been referred to the HSE for direct response.,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-26/writtens/mul@/dbsect_1064.xml,,,,
WPQG088,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-28/writtens/dbsect_569,2026-05-28,Health,reply_not_received,True,False,0,Healthcare Policy,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-05-28/writtens/mul@/dbsect_569.xml,,,,
WPQG089,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-09/writtens/dbsect_51,2026-06-09,Defence,ministerial_reply_present,False,False,0,Defence Forces,"Minister for Defence Increasing and bolstering staffing levels across the Defence Forces is a key priority for me as Minister for Defence. A range of measures have been undertaken to tackle recruitment and retention challenges over the last number of years. As a result, we have seen a stabilisation and expansion in the strength of the Permanent Defence Force since 2024. Last year saw the achievement of a total of 790 inductions- the highest in 20 years- while the latest available strength figure to hand of 7,741 indicates a year-on-year increase of more than 200 personnel as at the 30 April. Overall interest levels in a career in the Defence Forces have grown substantially over the past number of years, culminating in a total of 16,510 applications in 2025. This trend has continued into 2026 with over 8,400 applications received to the end of April. The challenge now is for the Defence Forces to convert these applications to inductions, The military authorities are targeting the induction of 850 personnel for 2026. A draft Strategic Workforce Plan prepared by the Defence Forces has recently been submitted to me for consideration. The draft plan, recommendations, and modelling tool with timelines will be considered over the coming weeks. As the Deputy will be aware, the aim of this process is to provide a pathway to the achievement of a strength of 11,500, inclusive of civilian personnel, commensurate with Level of Ambition 2. Strategic Workforce Planning is effectively a continuous pro-active process that aligns the needs of each of the three services with the future talent required. The increases in applications numbers and in the overall strength achieved in recent years speak to the collective impact of a range of key enabling measures delivered by Government to support and drive recruitment and retention. These include; increases in the maximum ages of recruitment and retirement, the extension of private secondary healthcare to all personnel, the application of the provisions of the Working Time Directive across the Defence Forces subject to certain exemptions, increases to the Patrol Duty allowance payable to Naval Service personnel at sea, and extension of the Naval Service tax credit to 2029. In addition, there continues to be significant progress on pay with all personnel benefiting from a further increase awarded this month. Opportunities for careers in the Defence Forces remain open via a diverse range of ongoing competitions including those for general service and for Direct Entry specialist roles, the latest of which to launch include competitions for Dental and Medical Officers, Instrumentalists and Aircraft Maintenance Technicians while two new tagged entry competitions for those interested in careers as Chefs and Cyber specialists launched earlier this year. The 2026 Cadetship competition closed in March with over 2,800 applications received- a thousand more than last years competition - for 80 positions. Underpinning these and other measures, I ensured that Budget 2026 provided a record allocation of €1.49 billion for the Defence Sector, an increase of €145 million on 2025. These funds include provision for the recruitment of a net 400 additional PDF members per annum. Significant strides continue to be made on a number of fronts and the allocation of record levels of expenditure is illustrative of my and the Government's commitment to bolster recruitment and retention in the Defence Forces and, by extension, the security of the state.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-09/writtens/mul@/dbsect_51.xml,,,,
WPQG090,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-16/writtens/dbsect_227,2026-06-16,Transport,ministerial_reply_present,False,True,0,Greenways Provision,"Minister for Transport As Minister for Transport, I have responsibility for overall policy and exchequer funding in relation to Greenways. I note that the Arklow to Shillelagh Greenway scheme in County Wicklow has received an allocation of €300,000 in 2026. Under the Roads Act 1993, the planning, design, and construction of individual Greenways is a matter for Transport Infrastructure Ireland (TII), in conjunction with the local authorities concerned. Noting the above position, I have referred your question, on this occasion, to TII for a direct reply. Please advise my private office if you do not receive a reply within 10 working days.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-16/writtens/mul@/dbsect_227.xml,,,,
WPQG091,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-18/writtens/dbsect_496,2026-06-18,Health,ministerial_reply_present,False,True,0,Dental Services,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-18/writtens/mul@/dbsect_496.xml,,,,
WPQG092,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/dbsect_170,2026-06-23,Defence,ministerial_reply_present,False,False,1,Departmental Expenditure,"Minister for Defence I am informed that the total expenditure incurred by my Department on environmental clean-ups carried out on the Curragh Plains, County Kildare, arising from illegal encampments and associated fly-tipping for the years requested is set out in the table below. These costs include waste collection from the Curragh and disposal to a licensed waste management facility. YEAR COST INCLUDING V.A.T. 2021 €58,279.61 2022 €159,336.25 2023 €125,306.14 2024 €185,944.94 2025 €44,223.14 2026 (To 18 June 2026) €27,812.59 Illegal dumping and fly-tipping on the Curragh Plains has quite often resulted in significant expenses for the Department of Defence. In the last several years, costs have been very high owing to a preponderance of illegal encampments on the Curragh. While it has been necessary to remedy issues of occasional fly-tipping, the majority of services rendered related to the aftermath of illegal encampments which can include large amounts of human and household waste and landscaping or garden waste. This waste is harmful to livestock legitimately grazing on the Curragh and also affects recreational users of the Curragh Plains. Naturally, the Department of Defence does not condone nor permit any of this illegal activity and has always engaged, and continues to engage as appropriate, with An Garda Síochána, the local authority (Kildare County Council) and the Chief State Solicitor’s Office in an effort to eliminate any such anti-social behaviour.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/mul@/dbsect_170.xml,,,,
WPQG093,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/dbsect_617,2026-06-23,Health,reply_not_received,False,False,0,Health Services,,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-23/writtens/mul@/dbsect_617.xml,,,,
WPQG094,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-30/writtens/dbsect_571,2026-06-30,Health,ministerial_reply_present,False,True,0,Hospital Staff,"Minister for Health As this is a service matter, I have asked the Health Service Executive to respond to the Deputy directly, as soon as possible.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-06-30/writtens/mul@/dbsect_571.xml,,,,
WPQG095,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/dbsect_118,2026-07-07,Foreign,ministerial_reply_present,True,False,1,International Relations,"Deputy Helen McEntee Ireland's Ambassador to the Republic of Indonesia, Ms. Sharon Lennon, and the Embassy team in Jakarta interact regularly with Indonesian officials, Ministers, and other key stakeholders on the full range of Ireland's interests. Ambassador Lennon met formally with President Prabowo Subianto when she presented her credentials to the President on 7 November 2025. Ambassador Lennon also regularly participates in events where the President is in attendance, including most recently the annual economic forecast briefing at an Indonesian state investment agency (Dananatra) where President Prabowo spoke informally with the diplomatic corps. Ireland regularly engages with Indonesia both bilaterally and in multilateral fora. Our relationship has a strong foundation in our shared values, strong people-to-people links, cultural exchange, and our growing trade and investment ties. Our relationship was strengthened by the opening of an Irish Embassy in Jakarta in 2014. The Embassy of the Republic of Indonesia in London is accredited to Ireland, and my Department is in regular contact with the Ambassador and his officials. In recent years, our relations with the Republic of Indonesia have been further enhanced within the framework of my Department’s Asia Pacific Strategy. A Memorandum of Understanding between Indonesia and Ireland on the establishment of a bilateral consultation mechanism was signed in 2024 by my predecessor as Minister for Foreign Affairs, Micheál Martin T.D., and his Indonesian counterpart, when they met in New York at the UN General Assembly. Ireland hosted a useful bilateral consultation meeting in Dublin on 25 June 2026, at Director General Level. Cooperation between Ireland and Indonesia is also enhanced by the cooperation between our respective regional organisations, the EU and ASEAN. My Department remains committed to further developing the strong relationship between Ireland and the Republic of Indonesia along with deepening and strengthening our already strong bilateral ties across the range of our engagement. Table on number of occasions in 2025 – 2026 where the Irish Ambassador to Indonesia has met formally with the President to the Republic of Indonesia Date Nature of Meeting Ambassador Republic of Indonesia Location 7 November 2025 Presentation of Credentials H.E. Ms. Sharon Lennon President Prabowo Subianto Jakarta, Indonesia",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/mul@/dbsect_118.xml,,,,
WPQG096,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/dbsect_242,2026-07-07,Finance,ministerial_reply_present,False,False,0,Tax Code,"Tánaiste and Minister for Finance Residential Zoned Land Tax (“RZLT”) was introduced by section 80 of Finance Act 2021 to encourage the use of residential zoned and serviced land for the purposes of building homes. It is an annual tax which is calculated at 3% of the market value of land within its scope and is charged on 1 February each year beginning in 2025. RZLT is a self-assessed tax which applies to land which has been zoned for residential use and is serviced. The tax aims to incentivise landowners to activate existing planning permissions for housing on land identified on maps published by Local Authorities as meeting this criterion, or to engage with planning authorities and seek planning permission in respect of such land. It is designed primarily as a behaviour changing measure rather than a revenue raising measure. RZLT may be deferred where the relevant conditions are met — for example, in the 12-month period after the date of grant of planning permission or where residential development has commenced. Owners who complete development within the lifetime of their planning permission may never be obliged to pay the deferred tax. Where development is incomplete on expiry of the planning permission, a portion of the deferred tax may become payable based on level of completion. Deferred tax also falls due on the sale or transfer of a site outside of a group and must be paid before that transaction completes. RZLT is due by 23 May each year. I am advised by Revenue that collections for Residential Zoned Land Tax (RZLT) in respect of the 2025 period were €56.7 million. Using this as the basis for estimation, the annual additional yield of applying a 7% RZLT rate in 2025 is estimated to be €75.5 million. This is estimated on a straight line or pro-rata basis if the RZLT rate increased from 3% to 7%. The estimate also applies the pattern of deferrals and exemptions as recorded for the 2025 period.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/mul@/dbsect_242.xml,,,,
WPQG097,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/dbsect_344,2026-07-07,Education,ministerial_reply_present,True,False,0,School Admissions,"Minister for Education and Youth I propose to take Questions Nos. 357 and 358 together. The primary factor in determining the level of staffing resources allocated to an individual school is the applicable staffing schedule for the relevant school year, together with pupil enrolment as recorded on the preceding 30 September. The staffing schedule operates as a standardised allocation mechanism, using enrolment bands to determine the number of classroom teaching posts assigned to each school. At primary level, the staffing schedule plays a central role in supporting the sustainability of schools by aligning staffing resources with enrolment patterns in a clear, consistent, and equitable manner, ensuring that schools of a similar type are treated uniformly, irrespective of location. The enrolment at St. Corban’s National School decreased from 498 pupils in September 2024 to 460 pupils in September 2025. Based on an enrolment of 460 pupils, the school is allocated 19 mainstream classroom teachers for the 2026/27 school year. Within the staffing arrangements (Circular 0025/2026), there are options available to schools to apply for additional staffing. Schools experiencing rapid increases in enrolment can apply for additional permanent mainstream posts, using the projected enrolment criteria. There is also a staffing appeals mechanism for schools to apply to an independent Primary Staffing Appeals Board, under certain published criteria. Class sizes in schools are affected by a variety of factors including enrolment fluctuations and accommodation available. Schools are best placed to determine the appropriate numbers in any class and so the configuration of classes and the deployment of classroom teachers are done at local school level. The Department's guidance to schools is that the number of pupils in any class is kept as low as possible taking all relevant contextual factors into account. School authorities should also, where possible, use their autonomy under the staffing schedule to implement smaller class sizes for junior classes.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-07/writtens/mul@/dbsect_344.xml,,,,
WPQG098,https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-14/writtens/dbsect_305,2026-07-14,Education,ministerial_reply_present,False,False,0,School Staff,"Minister for Education and Youth This Government is committed to ensuring that every child has a positive school experience, with access to qualified and engaged teachers who are dedicated to supporting their learning. As of November 2025, there were over 75,000 teachers employed in schools across the country and over 98% of allocated teaching posts were filled nationwide. Figures related to the teaching workforce in Ireland for the 2025/26 school year can be found at the following link: ssets.gov.ie/static/documents/5935f213/Teacher_Workforce_Data_Report_2026.pdf Teaching is an attractive profession, and there are a significant number of newly qualified teachers graduating annually. Over 3,600 newly qualified teachers registered with the Teaching Council in 2025 and CAO data shows a consistent demand for undergraduate ITE programmes. Salaries are competitive, currently starting at €45,379 (primary) and €46,948 (post-primary) and rising to €83,576 and €85,411 under the current pay deal. Teacher attrition remains low, with fewer than 3% resigning or retiring annually, one of the lowest rates in the OECD. While the majority of allocated teaching posts are filled, certain schools experience ongoing challenges in recruiting teachers. To address teacher supply issues, the Government has implemented several measures that have led to: - an increase of 20% ininitial teacher education graduates (student teachers) between 2018 and 2023, and - an over 30% increase in the number of teachers registered with the Teaching Council since 2017. My Department has recently published revised arrangements for the award of a Contract of Indefinite Duration to teachers; teachers taking up their first contract in a viable post will be eligible for a permanent position after one year, subject to successful re-appointment through a competitive process. Recently regulations were approved to allowteachers who qualified overseasto undertake theirinduction in the State and incremental credit is also available to teachers returning from abroad, depending on the teaching experience gained. A number of measures have been introduced to address subject-specific teacher shortages at post-primary level: - Upskilling programmes: free upskilling programmes for teachers are offered in high-demand subjects: Irish, French, politics & society, computer science, maths, physics and Spanish. - STEM Bursary: a €2,000 annual bursary has been introduced for student teachers in STEM fields during the final two years of their undergraduate teacher education, with a requirement to complete at least two years of teaching post-qualification in a recognised post-primary school. A comprehensive workforce plan for the education sector, a commitment under the Programme for Government, is in development. Additionally,aproject focused on strategic workforce planning for teachers in Ireland, led by UNESCO and supported by the EU Commission, is developing recommendations for addressing the main factors affecting teacher supply in Ireland. I am considering further measures to strengthen the teaching workforce and ensure that schools have the support needed to provide an excellent education for every student.",https://data.oireachtas.ie/akn/ie/debateRecord/dail/2026-07-14/writtens/mul@/dbsect_305.xml,,,,
